<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;15;09/16/20;1945;113.7000000;113.7300000;113.1800000;113.3500000;186451
US1.AAPL;15;09/16/20;2000;113.3400000;113.5900000;113.1500000;113.3500000;97797
US1.AAPL;15;09/16/20;2015;113.3400000;113.5600000;112.9100000;113.2400000;162135
US1.AAPL;15;09/16/20;2030;113.2300000;113.3000000;112.8300000;113.1200000;141888
US1.AAPL;15;09/16/20;2045;113.1100000;113.1350000;112.7600000;113.0000000;157300
US1.AAPL;15;09/16/20;2100;112.9800000;113.5100000;112.8900000;113.3600000;179570
US1.AAPL;15;09/16/20;2115;113.4300000;113.9200000;113.0200000;113.8800000;160794
US1.AAPL;15;09/16/20;2130;113.8900000;114.5900000;113.8300000;114.1300000;230429
US1.AAPL;15;09/16/20;2145;114.1600000;114.4100000;113.7900000;113.8300000;203254
US1.AAPL;15;09/16/20;2200;113.8400000;113.9000000;113.0400000;113.2800000;236860
US1.AAPL;15;09/16/20;2215;113.3000000;113.4500000;112.5000000;112.8300000;364436
US1.AAPL;15;09/16/20;2230;112.8300000;113.1500000;112.5200000;112.6300000;249359
US1.AAPL;15;09/16/20;2245;112.6200000;112.8300000;112.2200000;112.5900000;427360
US1.AAPL;15;09/16/20;2300;112.6100000;113.1300000;112.0500000;112.0500000;682223
US1.AAPL;15;09/17/20;1645;109.6400000;110.2400000;108.7500000;109.5600000;609791
US1.AAPL;15;09/17/20;1700;109.6200000;110.8400000;109.5600000;110.3700000;497589
US1.AAPL;15;09/17/20;1715;110.3500000;111.1700000;109.9100000;110.9400000;380594
US1.AAPL;15;09/17/20;1730;110.9400000;111.0800000;109.9100000;110.2000000;294726
US1.AAPL;15;09/17/20;1745;110.2300000;110.9600000;109.8000000;110.8400000;248254
US1.AAPL;15;09/17/20;1800;110.8600000;111.5200000;110.7700000;110.9000000;279324
US1.AAPL;15;09/17/20;1815;110.9000000;111.9900000;110.9000000;111.9400000;206006
US1.AAPL;15;09/17/20;1830;111.9500000;112.1900000;111.3550000;111.6500000;260970
US1.AAPL;15;09/17/20;1845;111.6400000;111.8750000;110.8200000;110.9000000;192633
US1.AAPL;15;09/17/20;1900;110.9200000;111.0200000;110.2000000;110.2800000;280879
US1.AAPL;15;09/17/20;1915;110.2900000;110.6600000;109.5100000;109.6700000;333636
US1.AAPL;15;09/17/20;1930;109.6800000;110.1100000;109.4700000;109.8800000;303919
US1.AAPL;15;09/17/20;1945;109.9000000;110.0600000;109.2200000;109.7000000;288056
US1.AAPL;15;09/17/20;2000;109.6900000;109.7800000;108.9700000;109.7600000;305501
US1.AAPL;15;09/17/20;2015;109.7200000;110.0900000;109.3800000;109.8600000;165603
US1.AAPL;15;09/17/20;2030;109.8800000;109.9100000;109.4200000;109.8500000;172074
US1.AAPL;15;09/17/20;2045;109.8700000;110.4500000;109.7800000;110.3600000;157309
US1.AAPL;15;09/17/20;2100;110.3500000;110.3800000;109.7700000;109.9000000;117860
US1.AAPL;15;09/17/20;2115;109.9000000;110.4800000;109.8500000;110.3500000;110357
US1.AAPL;15;09/17/20;2130;110.3600000;110.4000000;109.4700000;109.4700000;200269
US1.AAPL;15;09/17/20;2145;109.4600000;109.6200000;109.1100000;109.3500000;210666
US1.AAPL;15;09/17/20;2200;109.3400000;109.7100000;109.2200000;109.4200000;191120
US1.AAPL;15;09/17/20;2215;109.4700000;109.9000000;108.9600000;109.8300000;344518
US1.AAPL;15;09/17/20;2230;109.8200000;109.8800000;109.1300000;109.1900000;253056
US1.AAPL;15;09/17/20;2245;109.1600000;110.1700000;109.1100000;109.9200000;370305
US1.AAPL;15;09/17/20;2300;109.9400000;110.6500000;109.7800000;110.3400000;644881
US1.AAPL;15;09/18/20;1645;110.3800000;110.8600000;109.5300000;109.9700000;383353
US1.AAPL;15;09/18/20;1700;109.9900000;110.0200000;109.0300000;109.4000000;386894
US1.AAPL;15;09/18/20;1715;109.4300000;109.8700000;109.4000000;109.8000000;224066
US1.AAPL;15;09/18/20;1730;109.7900000;110.0000000;109.0900000;109.3200000;245859
US1.AAPL;15;09/18/20;1745;109.3500000;109.4000000;108.5600000;109.1700000;447159
US1.AAPL;15;09/18/20;1800;109.1400000;109.1400000;108.0700000;108.1800000;457371
US1.AAPL;15;09/18/20;1815;108.1900000;108.4250000;107.5500000;107.8500000;469069
US1.AAPL;15;09/18/20;1830;107.8400000;108.2900000;107.7700000;107.9300000;248845
US1.AAPL;15;09/18/20;1845;107.9400000;107.9400000;107.2200000;107.4500000;422440
US1.AAPL;15;09/18/20;1900;107.4500000;108.3500000;107.4300000;108.1500000;218288
US1.AAPL;15;09/18/20;1915;108.1400000;108.5000000;107.6800000;107.7300000;246949
US1.AAPL;15;09/18/20;1930;107.7200000;107.7700000;107.2500000;107.5700000;309684
US1.AAPL;15;09/18/20;1945;107.5800000;107.6500000;106.7200000;106.9600000;487283
US1.AAPL;15;09/18/20;2000;106.9800000;107.1500000;106.5300000;106.9600000;327437
US1.AAPL;15;09/18/20;2015;106.9300000;107.1300000;106.5500000;107.0700000;339053
US1.AAPL;15;09/18/20;2030;107.0600000;107.0600000;106.2000000;106.2100000;294281
US1.AAPL;15;09/18/20;2045;106.2500000;106.6800000;106.0900000;106.5800000;384294
US1.AAPL;15;09/18/20;2100;106.5700000;107.3800000;106.3800000;107.3200000;223532
US1.AAPL;15;09/18/20;2115;107.2800000;107.3200000;106.7700000;107.0900000;203744
US1.AAPL;15;09/18/20;2130;107.1000000;107.7300000;106.8700000;107.4300000;259552
US1.AAPL;15;09/18/20;2145;107.4300000;107.6300000;107.0900000;107.1900000;229240
US1.AAPL;15;09/18/20;2200;107.1900000;107.6400000;107.1400000;107.6200000;163379
US1.AAPL;15;09/18/20;2215;107.6100000;107.8800000;107.4350000;107.5700000;229081
US1.AAPL;15;09/18/20;2230;107.5800000;107.7400000;107.2900000;107.6900000;225176
US1.AAPL;15;09/18/20;2245;107.6900000;108.0300000;107.6500000;107.8600000;285802
US1.AAPL;15;09/18/20;2300;107.8600000;108.1000000;106.6150000;106.7000000;1054814
US1.AAPL;15;09/18/20;2315;106.6700000;106.6700000;106.6700000;106.6700000;399
US1.AAPL;15;09/21/20;1645;104.5100000;106.1900000;103.1100000;106.1400000;626927
US1.AAPL;15;09/21/20;1700;106.1500000;107.8400000;105.8600000;107.3900000;542110
US1.AAPL;15;09/21/20;1715;107.3400000;107.7000000;106.1500000;106.5900000;424341
US1.AAPL;15;09/21/20;1730;106.5800000;106.8900000;105.3000000;105.4300000;331474
US1.AAPL;15;09/21/20;1745;105.3500000;105.8500000;104.8500000;105.0200000;321250
US1.AAPL;15;09/21/20;1800;105.0000000;105.5800000;104.5700000;105.2000000;311668
US1.AAPL;15;09/21/20;1815;105.2200000;106.0300000;105.0600000;105.5100000;242495
US1.AAPL;15;09/21/20;1830;105.5100000;105.6400000;104.9100000;105.6000000;206006
US1.AAPL;15;09/21/20;1845;105.5700000;106.0900000;105.2000000;105.8600000;145499
US1.AAPL;15;09/21/20;1900;105.8400000;106.5000000;105.8400000;106.4700000;138471
US1.AAPL;15;09/21/20;1915;106.4900000;107.5000000;106.4900000;106.7600000;264618
US1.AAPL;15;09/21/20;1930;106.7500000;107.5600000;106.6100000;107.3300000;190688
US1.AAPL;15;09/21/20;1945;107.3400000;107.4500000;106.8800000;106.9900000;131794
US1.AAPL;15;09/21/20;2000;106.9700000;107.3500000;106.6600000;106.7800000;145854
US1.AAPL;15;09/21/20;2015;106.8000000;107.1200000;106.3000000;107.0900000;128614
US1.AAPL;15;09/21/20;2030;107.1200000;107.6300000;107.0700000;107.2400000;193725
US1.AAPL;15;09/21/20;2045;107.2800000;107.8000000;107.2200000;107.3700000;164749
US1.AAPL;15;09/21/20;2100;107.3500000;107.3600000;106.7300000;107.1100000;183822
US1.AAPL;15;09/21/20;2115;107.0900000;107.3600000;106.7700000;106.9800000;162130
US1.AAPL;15;09/21/20;2130;107.0200000;107.2400000;106.6900000;107.1500000;118919
US1.AAPL;15;09/21/20;2145;107.1400000;107.1400000;106.4700000;106.6300000;137029
US1.AAPL;15;09/21/20;2200;106.6000000;107.4400000;106.6000000;107.3300000;143647
US1.AAPL;15;09/21/20;2215;107.3100000;108.0000000;107.2400000;107.9600000;251382
US1.AAPL;15;09/21/20;2230;107.9500000;108.7000000;107.9400000;108.4400000;413070
US1.AAPL;15;09/21/20;2245;108.4600000;109.4600000;108.3400000;109.1500000;511026
US1.AAPL;15;09/21/20;2300;109.1900000;110.1700000;109.0100000;110.1300000;793672
US1.AAPL;15;09/22/20;1645;112.6800000;112.8500000;110.8500000;110.9700000;745394
US1.AAPL;15;09/22/20;1700;110.9200000;111.4500000;110.2900000;111.4500000;368416
US1.AAPL;15;09/22/20;1715;111.4400000;111.7300000;110.8000000;111.6700000;308952
US1.AAPL;15;09/22/20;1730;111.6600000;111.8500000;111.0400000;111.4600000;238432
US1.AAPL;15;09/22/20;1745;111.4500000;111.6600000;110.4300000;110.4300000;225814
US1.AAPL;15;09/22/20;1800;110.4500000;110.4900000;109.4100000;109.4300000;350695
US1.AAPL;15;09/22/20;1815;109.4500000;109.8600000;109.1800000;109.8100000;240349
US1.AAPL;15;09/22/20;1830;109.8200000;110.3500000;109.6800000;110.0400000;193677
US1.AAPL;15;09/22/20;1845;110.0900000;110.3800000;109.4900000;110.0600000;140460
US1.AAPL;15;09/22/20;1900;110.0800000;110.2000000;109.7800000;110.0300000;91959
US1.AAPL;15;09/22/20;1915;110.0300000;110.4500000;109.9900000;110.2600000;131588
US1.AAPL;15;09/22/20;1930;110.2700000;110.5500000;110.0000000;110.5400000;148686
US1.AAPL;15;09/22/20;1945;110.5500000;110.6700000;110.2200000;110.3900000;98600
US1.AAPL;15;09/22/20;2000;110.4000000;110.4000000;109.4700000;109.8200000;208187
US1.AAPL;15;09/22/20;2015;109.8200000;110.2800000;109.6800000;110.2000000;106054
US1.AAPL;15;09/22/20;2030;110.2100000;110.5200000;110.0500000;110.2700000;121991
US1.AAPL;15;09/22/20;2045;110.2600000;110.2900000;109.6900000;110.1600000;133692
US1.AAPL;15;09/22/20;2100;110.1900000;110.7000000;110.0400000;110.6500000;147167
US1.AAPL;15;09/22/20;2115;110.6600000;111.4500000;110.6600000;111.3400000;264082
US1.AAPL;15;09/22/20;2130;111.3400000;111.4000000;110.7300000;110.9300000;251101
US1.AAPL;15;09/22/20;2145;110.9200000;111.0200000;110.4800000;110.9600000;173006
US1.AAPL;15;09/22/20;2200;110.9500000;111.0000000;110.5600000;110.8600000;124333
US1.AAPL;15;09/22/20;2215;110.8700000;111.5000000;110.6800000;111.2100000;250544
US1.AAPL;15;09/22/20;2230;111.2000000;111.8500000;111.0300000;111.8400000;254252
US1.AAPL;15;09/22/20;2245;111.8400000;112.3800000;111.3600000;112.2000000;516626
US1.AAPL;15;09/22/20;2300;112.2000000;112.4400000;111.7000000;111.8100000;840306
US1.AAPL;15;09/23/20;1645;111.6500000;112.1000000;110.9500000;111.8800000;274218
US1.AAPL;15;09/23/20;1700;111.8800000;111.9500000;110.6100000;110.9100000;229561
US1.AAPL;15;09/23/20;1715;110.8700000;111.2400000;110.2000000;110.7100000;219569
US1.AAPL;15;09/23/20;1730;110.7200000;110.7800000;110.0200000;110.7300000;175647
US1.AAPL;15;09/23/20;1745;110.7400000;111.1000000;110.2700000;111.0500000;171872
US1.AAPL;15;09/23/20;1800;111.0600000;111.3100000;110.3500000;110.4800000;169479
US1.AAPL;15;09/23/20;1815;110.4800000;110.8100000;110.2000000;110.6400000;137662
US1.AAPL;15;09/23/20;1830;110.6300000;110.9100000;110.3400000;110.4500000;150778
US1.AAPL;15;09/23/20;1845;110.4100000;110.6100000;110.0700000;110.4800000;144606
US1.AAPL;15;09/23/20;1900;110.4900000;110.5000000;109.7200000;109.8700000;245306
US1.AAPL;15;09/23/20;1915;109.8100000;110.1000000;109.6800000;109.8900000;143000
US1.AAPL;15;09/23/20;1930;109.9100000;109.9100000;109.0500000;109.4500000;179642
US1.AAPL;15;09/23/20;1945;109.4400000;109.9400000;109.2300000;109.9400000;111240
US1.AAPL;15;09/23/20;2000;109.9300000;110.1700000;109.6800000;110.0600000;86199
US1.AAPL;15;09/23/20;2015;110.0400000;110.0500000;109.6000000;109.7700000;114393
US1.AAPL;15;09/23/20;2030;109.7800000;109.8500000;109.2900000;109.3600000;101397
US1.AAPL;15;09/23/20;2045;109.3600000;109.4600000;108.8700000;108.8700000;186003
US1.AAPL;15;09/23/20;2100;108.8800000;109.4000000;108.5000000;108.7500000;208742
US1.AAPL;15;09/23/20;2115;108.7400000;108.7400000;108.3500000;108.6500000;164388
US1.AAPL;15;09/23/20;2130;108.6600000;108.6600000;107.8000000;108.0600000;312073
US1.AAPL;15;09/23/20;2145;108.0500000;108.3300000;107.8500000;108.0000000;189332
US1.AAPL;15;09/23/20;2200;108.0000000;108.0800000;107.4700000;107.6800000;273416
US1.AAPL;15;09/23/20;2215;107.7100000;107.8900000;106.8100000;107.7900000;352048
US1.AAPL;15;09/23/20;2230;107.7800000;107.9400000;107.1500000;107.6700000;332563
US1.AAPL;15;09/23/20;2245;107.6600000;108.0300000;107.5100000;107.8700000;275040
US1.AAPL;15;09/23/20;2300;107.8700000;107.9900000;106.7800000;107.1700000;860715
US1.AAPL;15;09/24/20;1645;105.1400000;107.5800000;105.0000000;107.2000000;553824
US1.AAPL;15;09/24/20;1700;107.2200000;108.9600000;107.0500000;108.7400000;418177
US1.AAPL;15;09/24/20;1715;108.6900000;109.2900000;108.1600000;108.8200000;306598
US1.AAPL;15;09/24/20;1730;108.8100000;109.2500000;108.1000000;108.2500000;252987
US1.AAPL;15;09/24/20;1745;108.2100000;108.4400000;107.6200000;107.8300000;201586
US1.AAPL;15;09/24/20;1800;107.8300000;109.2500000;107.8200000;109.1600000;252234
US1.AAPL;15;09/24/20;1815;109.1500000;109.3000000;108.2200000;109.2100000;179952
US1.AAPL;15;09/24/20;1830;109.1700000;109.5800000;108.7250000;109.3400000;170497
US1.AAPL;15;09/24/20;1845;109.3300000;110.0400000;109.3300000;109.7700000;220101
US1.AAPL;15;09/24/20;1900;109.7600000;109.8700000;109.2200000;109.5700000;155390
US1.AAPL;15;09/24/20;1915;109.5900000;110.2400000;109.4200000;109.4800000;223806
US1.AAPL;15;09/24/20;1930;109.4700000;109.8900000;109.1700000;109.5800000;146119
US1.AAPL;15;09/24/20;1945;109.5900000;109.5900000;108.6800000;109.1200000;180546
US1.AAPL;15;09/24/20;2000;109.1000000;109.5500000;108.8600000;109.5500000;111483
US1.AAPL;15;09/24/20;2015;109.5600000;109.7800000;109.3600000;109.6700000;137050
US1.AAPL;15;09/24/20;2030;109.6700000;109.8800000;109.3500000;109.7700000;126875
US1.AAPL;15;09/24/20;2045;109.7700000;110.1600000;109.5900000;110.1100000;180632
US1.AAPL;15;09/24/20;2100;110.1200000;110.2000000;109.4000000;109.4600000;149575
US1.AAPL;15;09/24/20;2115;109.4800000;109.5800000;109.2200000;109.5300000;115535
US1.AAPL;15;09/24/20;2130;109.5900000;109.7100000;108.7800000;108.9400000;192960
US1.AAPL;15;09/24/20;2145;108.9800000;109.3700000;108.8800000;109.2000000;131078
US1.AAPL;15;09/24/20;2200;109.2000000;109.2100000;108.0800000;108.1000000;235342
US1.AAPL;15;09/24/20;2215;108.1200000;108.8800000;107.9400000;108.7900000;238656
US1.AAPL;15;09/24/20;2230;108.7600000;108.8600000;107.6000000;107.9200000;241582
US1.AAPL;15;09/24/20;2245;107.9200000;108.7500000;107.5500000;108.5400000;282272
US1.AAPL;15;09/24/20;2300;108.5500000;108.9900000;108.0600000;108.1100000;533922
US1.AAPL;15;09/24/20;2315;108.2000000;108.2000000;108.2000000;108.2000000;100
US1.AAPL;15;09/25/20;1645;108.4300000;108.9900000;107.6900000;108.5000000;401105
US1.AAPL;15;09/25/20;1700;108.5200000;109.1700000;107.9800000;109.1400000;254506
US1.AAPL;15;09/25/20;1715;109.1500000;109.7000000;108.5800000;108.9100000;249142
US1.AAPL;15;09/25/20;1730;108.8900000;110.1100000;108.7100000;109.8900000;299686
US1.AAPL;15;09/25/20;1745;109.9100000;110.4500000;109.7400000;110.3000000;265565
US1.AAPL;15;09/25/20;1800;110.3200000;110.4300000;109.8500000;110.0800000;151847
US1.AAPL;15;09/25/20;1815;110.0900000;110.7600000;109.9100000;110.6600000;208967
US1.AAPL;15;09/25/20;1830;110.6400000;110.9400000;110.4300000;110.4300000;266984
US1.AAPL;15;09/25/20;1845;110.4600000;110.7100000;110.0400000;110.0800000;155041
US1.AAPL;15;09/25/20;1900;110.1000000;110.2500000;109.8200000;109.8700000;160974
US1.AAPL;15;09/25/20;1915;109.9200000;110.6400000;109.8500000;110.6200000;157417
US1.AAPL;15;09/25/20;1930;110.6100000;110.6700000;110.1400000;110.2700000;104506
US1.AAPL;15;09/25/20;1945;110.2800000;110.5600000;110.0800000;110.4700000;75806
US1.AAPL;15;09/25/20;2000;110.4400000;110.7500000;110.3800000;110.7100000;96952
US1.AAPL;15;09/25/20;2015;110.7000000;110.9500000;110.5300000;110.9000000;151484
US1.AAPL;15;09/25/20;2030;110.9400000;110.9600000;110.4000000;110.7600000;142646
US1.AAPL;15;09/25/20;2045;110.7500000;110.9800000;110.5800000;110.8700000;132076
US1.AAPL;15;09/25/20;2100;110.8900000;111.2600000;110.8000000;111.2300000;199329
US1.AAPL;15;09/25/20;2115;111.2300000;111.6200000;111.1800000;111.2900000;255880
US1.AAPL;15;09/25/20;2130;111.2900000;111.6400000;111.2700000;111.5000000;186032
US1.AAPL;15;09/25/20;2145;111.5000000;111.6900000;111.3000000;111.4800000;187574
US1.AAPL;15;09/25/20;2200;111.5000000;111.8200000;111.5000000;111.7400000;227056
US1.AAPL;15;09/25/20;2215;111.7800000;112.2500000;111.7200000;112.0000000;448285
US1.AAPL;15;09/25/20;2230;112.0200000;112.3200000;111.9200000;112.0000000;347596
US1.AAPL;15;09/25/20;2245;111.9800000;112.2400000;111.7700000;112.2200000;377034
US1.AAPL;15;09/25/20;2300;112.2200000;112.4400000;111.8800000;112.2200000;688700
US1.AAPL;15;09/28/20;1645;115.0100000;115.3100000;113.4600000;113.5000000;684079
US1.AAPL;15;09/28/20;1700;113.5100000;113.8300000;112.9600000;113.4900000;429024
US1.AAPL;15;09/28/20;1715;113.5000000;113.6500000;112.7800000;113.3300000;257005
US1.AAPL;15;09/28/20;1730;113.3200000;113.8900000;113.1800000;113.5300000;245070
US1.AAPL;15;09/28/20;1745;113.5400000;113.7200000;113.0600000;113.2500000;199019
US1.AAPL;15;09/28/20;1800;113.2300000;113.4400000;112.8300000;112.9100000;196549
US1.AAPL;15;09/28/20;1815;112.9200000;113.6600000;112.9000000;113.5500000;153424
US1.AAPL;15;09/28/20;1830;113.5600000;113.6400000;113.1800000;113.5400000;119876
US1.AAPL;15;09/28/20;1845;113.5500000;113.5900000;113.2300000;113.3900000;124333
US1.AAPL;15;09/28/20;1900;113.4300000;113.8500000;113.2500000;113.6800000;142074
US1.AAPL;15;09/28/20;1915;113.6600000;113.6800000;113.2600000;113.4500000;121469
US1.AAPL;15;09/28/20;1930;113.4300000;113.5500000;113.1400000;113.3500000;91821
US1.AAPL;15;09/28/20;1945;113.3600000;113.8500000;113.2800000;113.8300000;103178
US1.AAPL;15;09/28/20;2000;113.8400000;113.9600000;113.7100000;113.9200000;135348
US1.AAPL;15;09/28/20;2015;113.9300000;114.0200000;113.6400000;113.8400000;144419
US1.AAPL;15;09/28/20;2030;113.8600000;114.3900000;113.8400000;114.2600000;205440
US1.AAPL;15;09/28/20;2045;114.2700000;114.7100000;114.2600000;114.5750000;204808
US1.AAPL;15;09/28/20;2100;114.5750000;114.6800000;114.2700000;114.5600000;138041
US1.AAPL;15;09/28/20;2115;114.5600000;114.6700000;114.0500000;114.2000000;176429
US1.AAPL;15;09/28/20;2130;114.2600000;114.3600000;113.8100000;114.1500000;122934
US1.AAPL;15;09/28/20;2145;114.1500000;114.4200000;114.0200000;114.3700000;107951
US1.AAPL;15;09/28/20;2200;114.3500000;114.4300000;114.1600000;114.3400000;121062
US1.AAPL;15;09/28/20;2215;114.3300000;114.4900000;114.1800000;114.4200000;204843
US1.AAPL;15;09/28/20;2230;114.4300000;114.7700000;114.3200000;114.7200000;224737
US1.AAPL;15;09/28/20;2245;114.7200000;114.7300000;114.1600000;114.6800000;257902
US1.AAPL;15;09/28/20;2300;114.6800000;115.0000000;114.3700000;115.0000000;793685
US1.AAPL;15;09/29/20;1645;114.5500000;115.3000000;113.8600000;114.0100000;408005
US1.AAPL;15;09/29/20;1700;114.0150000;114.3500000;113.7700000;113.9200000;275884
US1.AAPL;15;09/29/20;1715;113.9300000;114.6400000;113.8600000;114.5100000;205651
US1.AAPL;15;09/29/20;1730;114.5100000;114.8000000;114.3300000;114.3300000;195863
US1.AAPL;15;09/29/20;1745;114.3300000;114.3700000;113.6900000;113.9400000;239531
US1.AAPL;15;09/29/20;1800;113.9000000;114.1500000;113.5800000;113.9500000;152007
US1.AAPL;15;09/29/20;1815;113.9500000;114.2300000;113.8200000;113.9800000;119413
US1.AAPL;15;09/29/20;1830;114.0000000;114.3100000;113.9000000;114.1000000;90141
US1.AAPL;15;09/29/20;1845;114.1000000;114.4700000;113.9300000;114.0700000;92494
US1.AAPL;15;09/29/20;1900;114.0600000;114.1300000;113.8000000;113.9500000;109334
US1.AAPL;15;09/29/20;1915;113.9500000;114.0500000;113.7900000;113.8900000;69409
US1.AAPL;15;09/29/20;1930;113.8700000;114.1400000;113.8200000;114.0300000;134234
US1.AAPL;15;09/29/20;1945;114.0300000;114.2500000;113.8900000;114.0400000;79482
US1.AAPL;15;09/29/20;2000;114.0000000;114.2600000;114.0000000;114.2500000;72835
US1.AAPL;15;09/29/20;2015;114.2200000;114.2200000;113.6900000;113.7700000;133357
US1.AAPL;15;09/29/20;2030;113.7500000;114.0300000;113.6800000;113.9800000;86598
US1.AAPL;15;09/29/20;2045;113.9700000;114.1200000;113.9400000;113.9700000;70844
US1.AAPL;15;09/29/20;2100;113.9700000;114.5000000;113.9700000;114.3100000;107229
US1.AAPL;15;09/29/20;2115;114.3250000;114.5000000;114.2100000;114.3300000;73706
US1.AAPL;15;09/29/20;2130;114.3200000;114.4700000;114.2300000;114.3900000;76855
US1.AAPL;15;09/29/20;2145;114.4100000;114.6400000;114.3900000;114.5900000;125106
US1.AAPL;15;09/29/20;2200;114.5800000;114.6600000;114.3650000;114.3700000;89110
US1.AAPL;15;09/29/20;2215;114.4000000;114.6400000;114.3300000;114.5600000;98654
US1.AAPL;15;09/29/20;2230;114.5700000;114.6900000;114.1300000;114.2500000;137188
US1.AAPL;15;09/29/20;2245;114.2500000;114.3600000;113.8550000;114.0000000;146799
US1.AAPL;15;09/29/20;2300;114.0200000;114.3200000;113.9400000;114.1000000;355642
